dataset,L,K,radius_mode,radius_percentile,bandwidth_factor,delta,angle_alpha,sphere_layer_rule,theta_rule,norm_filter_rule,hamming_threshold_rule,lookup_rule,point_precision,point_recall,point_f1,kernel_weighted_recall,kde_abs_relative_error_vs_exact_r25,kde_abs_relative_error_vs_global,candidate_size,exact_r25_candidate_size,candidate_expansion_ratio,mean_hamming_threshold,mean_theta_deg,query_time_ms,build_time_s,candidate_to_true_ratio,kde_quality,speed_quality,ratio_quality,score_precision_recall_ratio,feasible
cifar10,20,50,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.087493686868687,13.096866976334454,2.50856567500648,157.98289237499998,4.0,0.9998384294447498,0.6058608915001937,0.0,0.4827930445748977,False
cifar10,20,52,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,18.864021464646463,13.096866976334454,2.506129225000109,157.98289237499998,4.0,0.9998384294447498,0.6062436999883203,0.0,0.482812184999304,False
cifar10,20,54,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,18.62058080808081,13.096866976334454,2.5726010999918003,157.98289237499998,4.0,0.9998384294447498,0.5957998173303674,0.0,0.48228999086640634,False
cifar10,20,56,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.166881313131313,13.096866976334454,2.7241167749991746,157.98289237499998,4.0,0.9998384294447498,0.5719940809822455,0.0,0.48109970404900027,False
cifar10,20,58,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.149419191919193,13.096866976334454,2.6395385499995427,157.98289237499998,4.0,0.9998384294447498,0.5852827847750074,0.0,0.48176413923863837,False
cifar10,20,60,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.141780303030306,13.096866976334454,2.6694229499995004,157.98289237499998,4.0,0.9998384294447498,0.5805874280253761,0.0,0.4815293714011568,False
cifar10,20,62,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.141780303030306,13.096866976334454,2.5840895750036452,157.98289237499998,4.0,0.9998384294447498,0.5939947789595147,0.0,0.4821997389478637,False
cifar10,20,64,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.141780303030306,13.096866976334454,2.5390448250050213,157.98289237499998,4.0,0.9998384294447498,0.6010720892264697,0.0,0.4825536044612115,False
cifar10,20,66,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.141780303030306,13.096866976334454,2.630416725003215,157.98289237499998,4.0,0.9998384294447498,0.5867159814450266,0.0,0.4818357990721393,False
cifar10,20,68,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.144280303030303,13.096866976334454,2.511418750000871,157.98289237499998,4.0,0.9998384294447498,0.6054126240117335,0.0,0.48277063120047464,False
cifar10,20,70,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.151919191919195,13.096866976334454,2.5434636000028377,157.98289237499998,4.0,0.9998384294447498,0.6003778231541668,0.0,0.48251889115759633,False
cifar10,20,72,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,19.160946969696973,13.096866976334454,2.526283299999932,157.98289237499998,4.0,0.9998384294447498,0.603077145796731,0.0,0.48265385728972454,False
cifar10,20,74,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,18.468282828282828,13.096866976334454,2.5654541500003347,157.98289237499998,4.0,0.9998384294447498,0.5969227269381143,0.0,0.4823461363467937,False
cifar10,20,76,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,18.488901515151518,13.096866976334454,2.7556884000034643,157.98289237499998,4.0,0.9998384294447498,0.5670336319666746,0.0,0.4808516815982217,False
cifar10,20,78,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,18.20988005050505,13.096866976334454,2.5577739499908603,157.98289237499998,4.0,0.9998384294447498,0.5981294193580076,0.0,0.4824064709677884,False
cifar10,20,80,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,18.22515782828283,13.096866976334454,2.574864599995408,157.98289237499998,4.0,0.9998384294447498,0.5954441822826588,0.0,0.4822722091140209,False
cifar10,20,82,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,17.549015151515153,13.096866976334454,3.5818573000000242,157.98289237499998,4.0,0.9998384294447498,0.43722819096937293,0.0,0.47436140954835665,False
cifar10,20,84,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,17.581755050505052,13.096866976334454,2.854989399999397,157.98289237499998,4.0,0.9998384294447498,0.5514317252669685,0.0,0.4800715862632364,False
cifar10,20,86,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,17.601041666666667,13.096866976334454,3.0097165750035515,157.98289237499998,4.0,0.9998384294447498,0.5271214066556476,0.0,0.47885607033267036,False
cifar10,20,88,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,17.151931818181815,13.096866976334454,2.80803959999929,157.98289237499998,4.0,0.9998384294447498,0.5588083518790019,0.0,0.4804404175938381,False
cifar10,20,90,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,16.638762626262626,13.096866976334454,2.827319725001587,157.98289237499998,4.0,0.9998384294447498,0.5557791103662596,0.0,0.48028895551820094,False
cifar10,20,92,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,16.20205176767677,13.096866976334454,3.0509645249978234,157.98289237499998,4.0,0.9998384294447498,0.5206406394187504,0.0,0.4785320319708255,False
cifar10,20,94,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,16.216546717171717,13.096866976334454,2.8446084250063564,157.98289237499998,4.0,0.9998384294447498,0.5530627562062342,0.0,0.4801531378101997,False
cifar10,20,96,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,15.902632575757575,13.096866976334454,2.8953999500018313,157.98289237499998,4.0,0.9998384294447498,0.5450825280700862,0.0,0.4797541264033923,False
cifar10,20,98,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,15.25758207070707,13.096866976334454,3.0868906750015412,157.98289237499998,4.0,0.9998384294447498,0.5149960191182437,0.0,0.47824980095580016,False
cifar10,20,100,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,14.92606691919192,13.096866976334454,3.094382299994436,157.98289237499998,4.0,0.9998384294447498,0.5138189550990182,0.0,0.4781909477548389,False
cifar10,20,102,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,14.671830808080808,13.096866976334454,3.2626593749981225,157.98289237499998,4.0,0.9998384294447498,0.4873797125534799,0.0,0.47686898562756197,False
cifar10,20,104,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,13.960372474747476,13.096866976334454,3.1588301749977177,157.98289237499998,4.0,0.9998384294447498,0.5036930778889528,0.0,0.4776846538943356,False
cifar10,20,106,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,13.701275252525253,13.096866976334454,3.0609634249984197,157.98289237499998,4.0,0.9998384294447498,0.5190696390772092,0.0,0.4784534819537484,False
cifar10,20,108,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,12.70840909090909,13.096866976334454,3.2314886250006225,157.98289237499998,4.0,0.9998384294447498,0.4922771771635118,0.0,0.47711385885806357,False
cifar10,20,110,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,12.490625,13.096866976334454,3.1559426249984313,157.98289237499998,4.0,0.9998384294447498,0.5041467619976874,0.0,0.47770733809977234,False
cifar10,20,112,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,12.483579545454546,13.096866976334454,3.072105199998987,157.98289237499998,4.0,0.9998384294447498,0.5173190732819494,0.0,0.4783659536639855,False
cifar10,20,114,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,11.46054292929293,13.096866976334454,3.1322884750025537,157.98289237499998,4.0,0.9998384294447498,0.5078632385821291,0.0,0.47789316192899445,False
cifar10,20,116,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,11.231003787878787,13.096866976334454,3.3007104999953185,157.98289237499998,4.0,0.9998384294447498,0.48140122188320045,0.0,0.47657006109404804,False
cifar10,20,118,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,10.206060606060607,13.096866976334454,3.138420849995782,157.98289237499998,4.0,0.9998384294447498,0.5068997362760508,0.0,0.47784498681369053,False
cifar10,20,120,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,9.992897727272727,13.096866976334454,3.421222874997909,157.98289237499998,4.0,0.9998384294447498,0.4624666408515149,0.0,0.47562333204246376,False
cifar10,20,122,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,8.94671085858586,13.096866976334454,3.079454250001845,157.98289237499998,4.0,0.9998384294447498,0.5161644102626367,0.0,0.4783082205130198,False
cifar10,20,124,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,8.742171717171718,13.096866976334454,2.9659582499988346,157.98289237499998,4.0,0.9998384294447498,0.5339965972789742,0.0,0.4791998298638367,False
cifar10,20,126,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,7.6642613636363635,13.096866976334454,2.8573573749966386,157.98289237499998,4.0,0.9998384294447498,0.5510596753885613,0.0,0.48005298376931604,False
cifar10,20,128,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,6.4323358585858585,13.096866976334454,2.8497979249934247,157.98289237499998,4.0,0.9998384294447498,0.5522473958914371,0.0,0.48011236979445987,False
cifar10_gist512,20,2,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.26263989006404564,0.9442222222222222,0.41041745865298207,0.9754365881809038,0.023683040742352307,0.024660963099443437,1625.05,450.0,3.611222222222222,0.0,17.84474377865812,1.6531229000023018,45.899142499999925,3.611222222222222,0.9763169592576477,0.9586769723701148,0.0,0.49329548721861644,False
cifar10_gist512,20,4,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.32700761858724875,0.6275555555555556,0.4277489618332737,0.7890756111563652,0.20957925092276347,0.21146830900497987,878.1,450.0,1.9513333333333336,0.0,17.84474377865812,2.4672490499995092,45.899142499999925,1.9513333333333336,0.7904207490772366,0.9383263031062024,0.45964739546475486,0.48123398487913255,False
cifar10_gist512,20,6,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.36103746787892843,0.2763333333333334,0.3088226130767519,0.494733356754693,0.5047331712986647,0.5057572170141494,353.825,450.0,0.7862777777777777,0.0,17.84474377865812,3.6704031499965595,45.899142499999925,0.7862777777777777,0.4952668287013353,0.9082511222971297,0.7822682379003723,0.3910699947848223,False
cifar10_gist512,20,8,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4052161036958145,0.12105555555555556,0.1836797314025937,0.2806392030560974,0.7191702867845857,0.7195613709425015,134.675,450.0,0.29927777777777775,0.0,17.84474377865812,5.449708400006159,45.899142499999925,0.29927777777777775,0.2808297132154143,0.8637739209904125,0.9171256269037876,0.3307570795436497,False
cifar10_gist512,20,10,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4244188450276246,0.05655555555555556,0.09376498646587475,0.14082105341532375,0.8591013606250062,0.8593077385837112,55.85,450.0,0.1241111111111111,0.008333333333333333,17.84474377865812,8.772378175000028,45.899142499999925,0.1241111111111111,0.1408986393749938,0.7807173164773029,0.9656318267130242,0.28866039390401876,False
cifar10_gist512,20,12,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4079877129551034,0.1796111111111111,0.2335277236341468,0.39987508216112144,0.5998362657875361,0.6005788997808537,189.65,450.0,0.4214444444444444,1.1023809523809525,17.84474377865812,16.23784069999914,45.899142499999925,0.4214444444444444,0.4001637342124639,0.5941035358624549,0.8832958985877357,0.3466691759404013,False
cifar10_gist512,20,14,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.42051340643584306,0.20949999999999996,0.2760162028265175,0.46786118131326837,0.5318169083883489,0.5327081773261769,220.8,450.0,0.49066666666666664,1.642857142857143,17.84474377865812,15.565695924995282,45.899142499999925,0.49066666666666664,0.46818309161165106,0.6109051040391034,0.8641272576228424,0.3710670035624813,False
