dataset,L,K,radius_mode,radius_percentile,bandwidth_factor,delta,angle_alpha,sphere_layer_rule,theta_rule,norm_filter_rule,hamming_threshold_rule,lookup_rule,point_precision,point_recall,point_f1,kernel_weighted_recall,kde_abs_relative_error_vs_exact_r25,kde_abs_relative_error_vs_global,candidate_size,exact_r25_candidate_size,candidate_expansion_ratio,mean_hamming_threshold,mean_theta_deg,query_time_ms,build_time_s
cifar10_gist512,5,30,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5844128579361503,0.19083333333333335,0.25283572347735017,0.4508733039703648,0.548953560700966,0.549771911476021,135.475,450.0,0.3010555555555555,7.041815476190476,17.84474377865812,1.955398949996123,34.572199375
cifar10_gist512,5,40,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5477620918186542,0.3622777777777778,0.4125966961762929,0.7105427577647726,0.2890171545683893,0.29063447522889707,292.6,450.0,0.6502222222222223,12.376488095238095,17.84474377865812,1.9655302250022544,34.572199375
cifar10_gist512,5,50,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.38828648069611726,0.8089999999999999,0.5227200922784169,0.9673945849868876,0.031228459068657156,0.03347522370155779,945.4,450.0,2.1008888888888886,20.47425595238095,17.84474377865812,2.1456771499984484,34.572199375
cifar10_gist512,5,60,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.6420952088694787,0.24566666666666664,0.3162231823237547,0.5927581782288623,0.4070350271934692,0.40818077799900465,169.1,450.0,0.3757777777777778,18.44449404761905,17.84474377865812,2.1034103749997257,34.572199375
cifar10_gist512,5,70,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.7670574720550449,0.08933333333333333,0.12538165021227987,0.3095861495370121,0.6903876898968413,0.6907371304650761,48.825,450.0,0.1085,17.327232142857145,17.84474377865812,2.391867724998775,34.572199375
cifar10_gist512,5,80,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4425515210897162,0.035833333333333335,0.05144846036340815,0.1765495362487511,0.823449453233259,0.8235207383827351,16.85,450.0,0.03744444444444444,15.454910714285713,17.84474377865812,2.2162594499974375,34.572199375
cifar10_gist512,5,90,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.15,0.018166666666666668,0.02679378511685467,0.0951388375637439,0.9048611616418214,0.9048861969886282,8.175,450.0,0.018166666666666668,13.414285714285715,17.84474377865812,2.279171874999264,34.572199375
cifar10_gist512,5,100,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.05,0.009555555555555557,0.015815044396033116,0.045491416037250806,0.954508584757184,0.9545085892380445,4.3,450.0,0.009555555555555557,9.430505952380951,17.84474377865812,2.4098083749983346,34.572199375
cifar10_gist512,6,10,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.46817685926863034,0.14316666666666666,0.21229725954585388,0.30356013567914897,0.6962497447069387,0.6968293279269762,131.65,450.0,0.29255555555555557,0.7522321428571429,17.84474377865812,1.290633324997259,34.572199375
cifar10_gist512,6,20,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.6330068812069313,0.09677777777777778,0.14673885135174775,0.2626098930138096,0.7373095186796921,0.7377677229203217,62.125,450.0,0.13805555555555554,2.9873511904761907,17.84474377865812,1.746137525002922,34.572199375
